//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 10100000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
10100000;1;01/08/2003;;1;1;31289,13;26603,92;28794,97;1;15;1;1;1;;0;31289,13;30887,06;30553,03;30186,7;29804,94;29177;28831,47;28470,64;28176,29;27882,74;27687,49;27395,28;27152,38;26797,16;26603,92;26845,53;27184,74;27850,18;28815,04;29490,54;29904,41;30037,17;30136,83;30219,95;30103,6;29788,37;29457,49;28880,76;28339,72;27703,75;26990,77;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/09/2003;;1;1;26539,58;19810,8;23325,72;1;16;1;1;1;;0;26539,58;26282,65;26122,4;26026,37;25914,46;25659,12;25277,34;24786,43;24125,33;23687,2;22848,15;22262,46;21528,33;20876,14;20229,2;19810,8;19870,44;20439,25;21497,88;22308,55;23111,45;23624,78;23718,42;23562,4;23406,64;23266,69;23220,09;23220,09;23204,56;23344,42;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/10/2003;;1;1;30219,95;23780,91;27125,37;24;1;1;1;1;;0;23780,91;24109,65;24376,63;24502,54;24707,48;24928,7;25293,22;25786,7;26282,65;26507,43;26668,29;26700,49;26797,16;26861,66;27120,04;27638,73;28176,29;28552,54;28650,9;28831,47;29144,04;29556,65;30037,17;30219,95;30003,96;29589,73;28765,77;27817,62;27200,92;26314,73;25962,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/11/2003;;1;1;33609,83;26074,38;31319,41;16;1;1;1;1;;0;26074,38;26218,52;26346,82;27217,1;28388,79;29705,56;30736,63;31507,48;32046,64;32317,1;32418,68;32672,99;33063,92;33166,1;33438,98;33609,83;33609,83;33609,83;33336,59;32859,8;32350,96;31877,9;31406,65;31087,92;30636,45;30603,08;31389,86;32334,03;32656,02;32893,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/12/2003;;1;1;44549,93;32114,2;37204,37;31;7;1;1;1;;0;33097,97;33029,88;32842,81;32537,29;32350,96;32283,26;32114,2;32689,96;33285,42;33917,93;34553,51;34812,05;34950,15;35244,07;35816,43;36635,74;36863,21;37003,36;37248,98;37900,12;38465,62;39870,96;40443,93;41379,5;42012,32;42720,4;43139,43;43486,38;43889;44200,79;44549,93;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/01/2004;;1;1;47855,05;37600,58;45744,01;14;31;1;1;1;;0;44955,08;45361,19;45620,11;45935,04;46250,52;46603,79;47181,66;47331,09;47480,64;47592,89;47667,75;47742,65;47836,32;47855,05;47855,05;47855,05;47855,05;47855,05;47555,46;47219,01;46883,17;46659,63;46064,88;45527,6;44678,73;44072,34;43194,16;41994,21;40551,59;39228,93;37600,58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/02/2004;;1;1;36338,84;28585,32;30786,04;1;16;1;1;1;;0;36338,84;35226,76;34003,64;33097,97;32012,87;31389,86;30853,61;30436,35;29904,41;29507,06;29308,91;29177;28946,53;28815,04;28650,9;28585,32;28585,32;28585,32;28716,53;29127,57;29606,27;29887,83;30369,72;30770,04;31087,92;31457,06;31979,11;32774,85;33592,74;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
10100000;1;01/03/2004;;1;1;43285,42;33849,4;38843,19;31;1;1;1;1;;0;33849,4;34020,79;34278,29;34570,73;34708,58;34812,05;35071,09;35451,92;35642,74;36025,16;36443,56;36758,18;36968,31;37900,12;38607,34;39211,14;39496,12;39996,12;40587,5;40839,07;41289,3;41776,98;42139,19;42375,06;42684,02;42938,89;43030,01;43066,48;43139,43;43175,91;43285,42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/04/2004;;1;1;44660,33;43376,73;43971,32;11;22;1;1;1;;0;43486,38;43742,48;43998,98;44145,72;44329,33;44402,83;44402,83;44421,21;44476,36;44513,14;44660,33;44513,14;44329,33;44182,43;44347,7;44182,43;43998,98;43852,36;43669,27;43632,67;43468,09;43376,73;43449,82;43449,82;43522,94;43559,51;43650,97;43742,48;43815,73;43815,73;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/05/2004;;1;1;44402,83;42447,7;43572,86;21;31;1;1;1;;0;43815,73;43815,73;43943,98;44053,99;44182,43;44182,43;43962,31;43834,04;43486,38;43194,16;43084,71;43011,79;43011,79;43011,79;43048,24;43340,2;43650,97;43889;44145,72;44255,87;44402,83;44402,83;44219,14;43962,31;43705,87;43486,38;43230,66;42866,03;42611,27;42502,21;42447,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/06/2004;;1;1;43614,38;40893,03;41802,61;30;19;1;1;1;;0;42356,9;42248,01;42139,19;42102,93;42048,56;41994,21;41921,77;41831,26;41722,72;41614,26;41487,8;41379,5;41379,5;41307,33;41253,23;41163,1;41001;40911,02;40893,03;41055,02;41055,02;41091,04;41415,59;41650,4;42048,56;42356,9;42647,64;43030,01;43358,46;43614,38;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/07/2004;;1;1;43889;37706,23;41098,65;4;31;1;1;1;;0;43779,1;43779,1;43797,41;43889;43889;43815,73;43815,73;43486,38;43102,95;42775;42611,27;42447,7;42066,68;41686,56;41343,41;40983;40695,26;40515,7;40336,34;40228,82;39853,09;39407;39139,98;38979,98;38802,42;38412,52;38324,04;38235,63;38164,93;37988,34;37706,23;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/08/2004;;1;1;37354,37;21315,42;28927,07;1;26;1;1;1;;0;37354,37;37003,36;36565,82;35972,95;35590,67;34967,42;34570,73;34123,73;33541,46;33166,1;32656,02;32046,64;31373,06;30569,71;29606,27;28864,33;28225,29;27671,23;26861,66;25898,48;25055,33;24062,62;23064,93;22216,39;21543,56;21315,42;21497,88;22078,33;22523,99;23157,99;23593,58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/09/2004;;1;1;29308,91;24031,27;27409,54;9;1;1;1;1;;0;24031,27;25166,27;26154,43;26861,66;27557,52;28274,32;28683,71;29226,44;29308,91;29242,93;29242,93;29177;29127,57;28650,9;28405,16;28094,67;27964,21;27996,81;28062,04;28062,04;27947,91;27720,01;27541,28;27184,74;26732,71;25882,5;25436,23;25182,13;24802,23;24565,55;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/10/2004;;1;1;32418,68;24423,83;28098,03;31;6;1;1;1;;0;24439,56;24534,04;24612,84;24675,92;24502,54;24423,83;24423,83;24976,16;25691;26074,38;26732,71;27087,71;27557,52;28062,04;28749,36;29078,16;29440,97;29672,46;29556,65;29507,06;29639,36;29639,36;29788,37;29937,58;30203,32;30469,67;30669,83;31037,68;31423,45;32012,87;32418,68;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/11/2004;;1;1;42829,61;33012,86;38885;23;1;1;1;1;;0;33012,86;33217,22;33473,14;33473,14;33883,66;34415,83;35261,38;35296;35538,63;36356,29;36775,68;37213,86;37864,85;38731,45;39638,81;40623,41;40983;41433,64;41831,26;42157,32;42429,54;42611,27;42829,61;42720,4;42720,4;42720,4;42411,38;42356,9;42284,3;42284,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/12/2004;;1;1;43559,51;41343,41;42493,71;23;4;1;1;1;;0;42066,68;41849,36;41704,64;41343,41;41343,41;41343,41;41343,41;41343,41;41523,92;41704,64;41704,64;42030,44;42266,15;42775;43048,24;43230,66;43321,94;43486,38;43541,22;43285,42;43194,16;43413,27;43559,51;43486,38;43395;43340,2;43248,91;42866,03;42520,38;42157,32;41867,46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/01/2005;;1;1;43157,67;37248,98;41232;18;31;1;1;1;;0;41433,64;41199,15;40911,02;40605,45;40515,7;40408,05;40479,81;40569,54;40623,41;40875,04;41361,45;41523,92;41668,48;41994,21;42393,21;42611,27;42957,11;43157,67;43157,67;43048,24;43048,24;42738,6;42356,9;42030,44;41668,48;41019;40282,57;39478,29;38855,66;37970,69;37248,98;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/02/2005;;1;1;44347,7;33063,92;38830,98;28;8;1;1;1;;0;36688,2;35972,95;35399,93;34881,08;34192,4;33712,45;33302,47;33063,92;33132,03;33883,66;34639,64;35938,15;37319,23;38483,33;39407;40264,65;40875,04;41596,18;41994,21;42484,04;42829,61;43248,91;43559,51;43779,1;43980,64;44109,03;44182,43;44347,7;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
10100000;1;01/03/2005;;1;1;46995,05;44402,83;45850,59;19;1;1;1;1;;0;44402,83;44402,83;44623,52;44807,64;44991,96;45047,3;45139,56;45176,48;45176,48;45250,34;45583,1;45860,89;46064,88;46287,68;46529,36;46678,25;46734,11;46790;46995,05;46995,05;46845,9;46659,63;46362;46250,52;46250,52;46176,24;46101,99;45990,67;45842,36;45694,16;45657,14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/04/2005;;1;1;50231,28;45805,3;47874,02;30;1;1;1;1;;0;45805,3;45805,3;46064,88;46213,38;46362;46473,56;46585,18;46920,46;46995,05;47032,36;47106,99;47069,67;46957,75;47162,99;47443,24;47649,03;47873,8;48117,6;48361,72;48530,92;48700,27;48907,46;49058,29;49284,76;49549,31;49738,5;49965,78;50098,48;50155,39;50231,28;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/05/2005;;1;1;50383,16;42266,15;48352,67;2;31;1;1;1;;0;50231,28;50383,16;50307,2;50231,28;50136,42;50060,56;49984,73;49927,88;49852,11;49852,11;49814,23;49814,23;49776,37;49624,96;49511,5;49435,89;49228,11;49058,29;48907,46;48700,27;48361,72;48136,36;47742,65;47331,09;46845,9;46213,38;45509,1;44586,72;43925,65;43175,91;42266,15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/06/2005;;1;1;41451,7;35434,59;37794,57;1;30;1;1;1;;0;41451,7;40623,41;39781,63;39015,52;38536,46;38058,95;37759,08;37635,79;37459,84;37547,79;37671;37882,48;38023,64;38182,6;38253,3;38324,04;38235,63;38041,29;37917,76;37759,08;37477,42;37301,66;37108,57;37108,57;36933,27;36653,23;36251,64;35764,3;35642,74;35434,59;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/07/2005;;1;1;35296;23577,99;29701,39;3;26;1;1;1;;0;35192,15;35192,15;35296;35088,38;34812,05;34433,03;33952,2;33626,93;33353,65;33063,92;32774,85;32131,1;31490,67;30920,51;30486,34;30203,32;29804,94;29209,96;28732,94;28013,11;27168,56;26122,4;25182,13;24360,91;23702,81;23577,99;23843,44;24219,49;24581,31;25102,86;25102,86;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/08/2005;;1;1;24691,7;12483,56;18615,54;1;31;1;1;1;;0;24691,7;24360,91;24015,61;23687,2;23422,21;23142,47;22801,77;22370,05;21711,26;21042,48;20544,49;19736,33;19276,22;18848,36;18320,72;17956,6;17811,49;17753,53;17811,49;17334,8;16804,35;16377,42;15981,55;15630,22;15267,01;14767,8;14095,3;13417,58;12948,38;12668,96;12483,56;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/09/2005;;1;1;13891,08;12325,21;13222,48;9;29;1;1;1;;0;12496,78;12775,22;12935,04;13081,99;13189,14;13323,39;13552,43;13850,32;13891,08;13687,63;13390,65;12801,82;12801,82;12855,06;13189,14;13431,05;13579,44;13687,63;13877,49;13714,71;13633,5;13471,47;13404,11;13484,96;13363,74;13229,38;12815,13;12483,56;12325,21;12351,57;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/10/2005;;1;1;29111,1;12602,66;18216,61;31;1;1;1;1;;0;12602,66;12815,13;13148,93;13377,19;13484,96;13525,43;13579,44;13714,71;13823,17;14108,95;14396,23;14657,45;14836,87;15003;15308,81;16108,52;16804,35;17739,05;18379,15;18966,14;19513,34;20259,18;21148,51;22262,46;23453,34;24471,04;25499,86;26587,83;27557,52;28470,64;29111,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/11/2005;;1;1;34020,79;29738,68;32058,86;13;1;1;1;1;;0;29738,68;30120,21;30603,08;30903,78;30937,24;30903,78;31004,19;31305,91;31945,37;32656,02;33268,37;33780,91;34020,79;34020,79;33849,4;33678,23;33473,14;33200,18;32876,8;32537,29;32334,03;32317,1;32334,03;32266,35;32029,75;31709,39;31339,48;31087,92;30887,06;30636,45;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/12/2005;;1;1;36077,39;24723,27;29016,5;31;14;1;1;1;;0;30453,01;30086,99;29639,36;29242,93;28880,76;28585,32;28110,99;27557,52;26910,05;26250,58;25627,24;25055,33;24802,23;24723,27;24881,25;25118,71;25356,76;26330,78;27168,56;27931,61;28962,97;29871,24;30536,36;30853,61;31255,57;32181,8;32842,81;33917,93;34829,31;35469,26;36077,39;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/01/2006;;1;1;42465,87;34072,25;37506,21;31;16;1;1;1;;0;36618,26;37003,36;37301,66;37759,08;38111,93;38341,73;38288,67;38164,93;37723,84;37108,57;36565,82;35955,55;35088,38;34519,08;34226,75;34072,25;34192,4;34760,3;35157,55;35538,63;35990,35;36338,84;37354,37;38377,12;39122,19;40121,38;40875,04;41505,86;41867,46;42175,45;42465,87;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/02/2006;;1;1;47181,66;42720,4;45707,09;16;1;1;1;1;;0;42720,4;42957,11;43303,68;43596,09;44127,38;44513,14;44881,35;45139,56;45398,16;45657,14;46064,88;46362;46603,79;46790;46901,81;47181,66;47181,66;47069,67;47032,36;46901,81;46808,63;46715,49;46547,96;46287,68;46139,11;45842,36;45657,14;45416,64;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
10100000;1;01/03/2006;;1;1;50345,18;44439,59;46949,55;31;6;1;1;1;;0;45158,02;44955,08;44807,64;44660,33;44513,14;44439,59;44439,59;44586,72;44770,8;45065,75;45361,19;45749,72;46139,11;46436,37;46659,63;46883,17;47200,33;47405,85;47592,89;47723,92;47930,03;48173,91;48342,93;48587,35;48813,25;49171,49;49435,89;49814,23;50041,6;50231,28;50345,18;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/04/2006;;1;1;52138,26;50649,23;51748,78;16;1;1;1;1;;0;50649,23;50801,43;50972,8;51087,14;51220,61;51392,34;51602,45;51736,27;51812,77;51870,17;51889,31;51985,02;51985,02;52042,47;52119,1;52138,26;52099,94;52080,78;52099,94;51985,02;51851,04;51831,9;51831,9;51812,77;51870,17;51927,59;52004,17;52023,32;51908,45;51831,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/05/2006;;1;1;52560,26;43504,65;50744,64;11;31;1;1;1;;0;51755,39;51812,77;51908,45;51908,45;51965,88;52080,78;52157,42;52272,44;52406,7;52521,86;52560,26;52560,26;52541,06;52464,27;52387,52;52138,26;51985,02;51793,64;51621,56;51392,34;51144,33;50839,5;50573,17;50193,33;49700,65;49058,29;48042,55;46901,81;46083,43;44807,64;43504,65;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/06/2006;;1;1;42175,45;32147,99;34711,41;1;29;1;1;1;;0;42175,45;40677,3;39282,33;38041,29;36793,18;35799,05;35244,07;34984,69;35261,38;35451,92;35417,26;35278,69;34881,08;34501,86;34295,47;34106,56;33917,93;33746,67;33046,9;32757,87;32656,02;32723,91;32859,8;32927,81;32876,8;32639,05;32384,81;32249,43;32147,99;32215,61;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/07/2006;;1;1;32350,96;23049,43;28792,25;1;31;1;1;1;;0;32350,96;32350,96;32334,03;32131,1;31945,37;31810,46;31709,39;31557,93;31473,86;31238,8;31121,44;30887,06;30553,03;30120,21;29606,27;29094,63;28487,01;27833,9;27217,1;26668,29;26202,49;26138,41;26298,69;26539,58;26571,74;26523,51;26202,49;25722,89;24912,88;23906,01;23049,43;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/08/2006;;1;1;22385,44;18951,41;20038,74;1;8;1;1;1;;0;22385,44;21711,26;21103,05;20409,21;19945,04;19483,66;19054,6;18951,41;19084,11;19498,5;19885,35;20214,22;20139,36;20094,47;19915,19;19736,33;19513,34;19424,33;19453,99;19572,74;19572,74;19572,74;19572,74;19572,74;19691,68;19840,61;19959,97;20379,18;20695,07;21239,51;21528,33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/09/2006;;1;1;21650,24;17435,63;18750,89;1;13;1;1;1;;0;21650,24;21650,24;21285,04;21057,62;20861,04;20064,56;19602,46;19113,63;18540,1;18058,36;17768,02;17493,32;17435,63;17594,4;17869,5;18102,02;18189,42;18262,33;18306,12;18320,72;18393,77;18540,1;18554,74;18262,33;18014,73;17825,99;17840,49;17971,13;18000,2;17898,52;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/10/2006;;1;1;24912,88;17493,32;22775,64;21;2;1;1;1;;0;17594,4;17493,32;17927,55;18951,41;20184,27;21209,17;21787,6;21971,1;22139,66;22139,66;22216,39;22431,6;22755,41;23173,51;23577,99;23999,94;24298,03;24486,79;24628,61;24786,43;24912,88;24912,88;24865,44;24660,15;24408,09;24172,4;23999,94;24031,27;24078,29;24125,33;24125,33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/11/2006;;1;1;36059,98;24093,97;30086,24;29;1;1;1;1;;0;24093,97;24125,33;24188,1;24172,4;24282,32;24376,63;24408,09;24565,55;25102,86;25706,94;26620,01;27168,56;27882,74;28650,9;29474,01;30419,69;31289,13;32131,1;32876,8;33644,03;34467,44;35347,95;35781,68;35816,43;35868,59;35972,95;36025,16;36042,57;36059,98;36025,16;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/12/2006;;1;1;44494,75;36059,98;40086,83;31;1;1;1;1;;0;36059,98;36059,98;36059,98;36094,8;36094,8;36321,39;36863,21;37442,25;37935,4;38288,67;38589,62;38873,42;39211,14;39585,28;40014,01;40336,34;40623,41;40875,04;41037,01;41289,3;41596,18;41921,77;42302,45;42665,83;42993,56;43267,16;43614,38;43870,68;44072,34;44237,5;44494,75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/01/2007;;1;1;50041,6;44752,38;48024,39;30;1;1;1;1;;0;44752,38;45010,41;45287,28;45564,6;45897,96;46269,1;46641,02;47013,7;47331,09;47518,05;47686,47;47798,84;47911,28;48023,79;48155,13;48249,01;48380,52;48418,11;48455,7;48549,73;48775,59;49039,43;49228,11;49360,3;49662,8;49833,17;49908,94;49946,83;50003,69;50041,6;50041,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/02/2007;;1;1;50307,2;38837,91;47330,42;3;28;1;1;1;;0;50174,36;50231,28;50307,2;50288,22;50269,24;50212,3;50136,42;50003,69;49908,94;49795,3;49624,96;49587,14;49398,09;49133,75;48813,25;48474,5;48080,07;47611,6;47069,67;46510,76;45805,3;45028,85;44035,65;42975,33;42030,44;40965;39942,47;38837,91;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
10100000;1;01/03/2007;;1;1;45453,62;36426,1;41342,3;31;4;1;1;1;;0;37864,85;37073,5;36600,78;36426,1;36583,3;36880,72;37284,1;37600,58;37900,12;38129,59;38501,04;39033,3;39692,35;40803,1;41523,92;42229,87;42847,82;43212,41;43577,8;43925,65;44237,5;44421,21;44549,93;44697,14;44789,22;44918,21;45084,2;45158,02;45268,81;45342,71;45453,62;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/04/2007;;1;1;49814,23;45490,61;47988,57;30;1;1;1;1;;0;45490,61;45564,6;45694,16;45842,36;46027,77;46287,68;46566,57;46864,54;47162,99;47368,46;47536,75;47649,03;47761,38;47855,05;48023,79;48192,68;48380,52;48530,92;48681,45;48794,42;48964,01;49228,11;49435,89;49511,5;49549,31;49624,96;49776,37;49700,65;49776,37;49814,23;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/05/2007;;1;1;49927,88;47967,53;49539;15;31;1;1;1;;0;49814,23;49814,23;49814,23;49814,23;49814,23;49795,3;49738,5;49738,5;49700,65;49776,37;49776,37;49776,37;49814,23;49871,05;49927,88;49889,99;49889,99;49889,99;49852,11;49852,11;49795,3;49606,05;49549,31;49492,59;49284,76;49096,02;48945,16;48756,75;48549,73;48305,36;47967,53;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/06/2007;;1;1;47649,03;37161,21;41533,8;1;30;1;1;1;;0;47649,03;47312,41;46827,26;46454,96;46046,32;45527,6;45028,85;44366,08;43760,79;43084,71;42284,3;41614,26;41001;40497,75;40085,58;39745,91;39513,95;39603,12;39692,35;39692,35;39692,35;39656,65;39513,95;39282,33;38997,75;38660,52;38147,26;37794,33;37319,23;37161,21;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/07/2007;;1;1;36898,23;24960,34;30127,22;1;31;1;1;1;;0;36898,23;36618,26;36391,19;36077,39;35660,1;35261,38;34812,05;34415,83;33935,06;33421,91;32859,8;32012,87;31138,19;30103,6;28946,53;27915,32;27055,38;26443,16;25978,39;25850,56;25994,38;26491,36;27055,38;27379,07;27573,76;27460,14;27103,87;26636,1;25978,39;25515,78;24960,34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/08/2007;;1;1;24660,15;17090,55;20532,43;6;31;1;1;1;;0;24298,03;23937,31;23968,62;24235,19;24502,54;24660,15;24455,3;24046,94;23220,09;22339,3;21330,61;20574,58;20079,51;19587,6;19157,94;18598,71;18262,33;18029,27;18262,33;18584,05;19025,1;19335,43;19394,69;19231,84;18833,65;18657,37;18628,04;18510,81;18087,46;17579,95;17090,55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/09/2007;;1;1;20154,32;14947,57;18522,67;16;4;1;1;1;;0;16633,24;16306,55;15672,28;14947,57;15100,13;15925,2;16122,64;17551,06;18247,74;18848,36;19202,27;19379,87;19617,32;19840,61;20124,39;20154,32;20034,66;19781;19587,6;19498,5;19439,16;19439,16;19483,66;19498,5;19483,66;19335,43;19217,05;19128,4;19039,85;19039,85;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
